text,label
im not happy my umbrella package lost yikes order ORDER46525.,negative
hello im not happy my tablet billing error order ORDER72246 please fix...,negative
good evening im not happy my gloves late delivery.,negative
im not happy my toner color not as shown meh please fix.,negative
good morning im not happy my screen protector battery dies fast do better!,negative
hello im not happy my lunch box product is faulty smh really upset!,negative
good morning im not happy my mesh system scratches on surface yikes!!,negative
im not happy my sneakers color not as shown dodgy.,negative
im not happy my screen protector terrible experience shoddy make it right.,negative
im not happy my cap scratches on surface not okay.,negative
hiya im not happy my umbrella item missing dodgy.,negative
hey im not happy my socks product is faulty...,negative
im not happy my keyboard support is unhelpful high key bad really upset!,negative
yo im not happy my watch terrible experience dodgy please fix...,negative
im not happy my router antenna color not as shown not okay.,negative
hiya im not happy my laptop refund taking too long shoddy please fix!,negative
yo im not happy my thermos item missing order ORDER44304 really upset.,negative
yo im not happy my ear cushions terrible experience not okay!,negative
im not happy my body lotion package lost shoddy order ORDER43959 do better!,negative
im not happy my monitor tracking not updating trash...,negative
good evening im not happy my beanie scratches on surface order ORDER56328 make it right!,negative
yo im not happy my smart plug billing error ugh order ORDER88083...,negative
im not happy my keyboard arrived damaged shoddy order ORDER28409.,negative
good morning im not happy my nail kit billing error please fix!!,negative
good morning im not happy my ink cartridge item missing meh...,negative
im not happy my face wash smells weird trash do better...,negative
sup im not happy my stylus scratches on surface!,negative
im not happy my printer billing error need help asap!!,negative
sup im not happy my jacket item missing dodgy not okay!!,negative
im not happy my monitor arrived damaged really upset.,negative
im not happy my wallet support is unhelpful dodgy order ORDER73309 make it right.,negative
im not happy my makeup kit color not as shown ugh really upset...,negative
sup im not happy my boots arrived damaged bruh order ORDER44323!,negative
im not happy my pan product is faulty pain.,negative
im not happy my hoodie unacceptable delay low key bad order ORDER67452 do better...,negative
im not happy my cable organizer color not as shown smh order ORDER23442 make it right!!,negative
yo im not happy my router stitches coming loose smh order ORDER20714 need help asap...,negative
im not happy my dish rack tracking not updating order ORDER14479 do better.,negative
im not happy my power bank smells weird order ORDER67871 need help asap!!,negative
im not happy my mesh system package lost high key bad.,negative
im not happy my smartwatch terrible experience please fix...,negative
hiya im not happy my printer refund taking too long.,negative
sup im not happy my speaker product is faulty shoddy order ORDER84783 not okay.,negative
im not happy my screen protector tracking not updating trash...,negative
hey im not happy my toy car package lost smh do better!,negative
im not happy my dish rack poor quality smh not okay!,negative
yo im not happy my tripod poor quality make it right!!,negative
im not happy my cable organizer refund taking too long order ORDER59666.,negative
im not happy my toy car support is unhelpful order ORDER80243 do better.,negative
good morning im not happy my hair dryer wrong size sent shoddy need help asap.,negative
good evening im not happy my range extender item missing high key bad not okay...,negative
good evening im not happy my skincare set terrible experience order ORDER38242!,negative
im not happy my sneakers tracking not updating...,negative
im not happy my hdmi cable package lost make it right.,negative
hey im not happy my projector wrong size sent order ORDER57380.,negative
im not happy my conditioner scratches on surface order ORDER32846...,negative
hello im not happy my router antenna battery dies fast yikes do better!!,negative
hiya im not happy my headphones wrong size sent high key bad please fix!,negative
im not happy my pen set support is unhelpful dodgy please fix!!,negative
hello im not happy my detergent does not work low key bad do better.,negative
im not happy my marker stitches coming loose ugh not okay.,negative
im not happy my usb hub late delivery do better...,negative
im not happy my hoodie color not as shown low key bad!!,negative
hey im not happy my usb hub battery dies fast smh...,negative
good morning im not happy my watch package lost shoddy order ORDER23746 make it right.,negative
good morning im not happy my gloves scratches on surface order ORDER35030!!,negative
im not happy my makeup kit item missing shoddy make it right!!,negative
im not happy my notebook color not as shown smh order ORDER30120.,negative
im not happy my camera arrived damaged do better...,negative
im not happy my light bulb refund taking too long do better.,negative
im not happy my hoodie item missing really upset!!,negative
im not happy my tablet arrived damaged order ORDER10240 not okay.,negative
im not happy my stylus package lost low key bad order ORDER24937.,negative
im not happy my remote item missing yikes order ORDER29881 really upset!!,negative
im not happy my ring light smells weird not okay!,negative
im not happy my marker product is faulty meh...,negative
im not happy my tv box support is unhelpful shoddy please fix.,negative
im not happy my power bank tracking not updating trash order ORDER65311 not okay!!,negative
im not happy my pan arrived damaged ugh.,negative
im not happy my sneakers battery dies fast make it right!,negative
good evening im not happy my keyboard cover support is unhelpful not cool...,negative
